rep,id,r,g,b,X,Y,Z
2,75,182,224,58,0.21180143523091693,0.31731823182921803,0.028261292170222864
2,76,216,54,128,0.21408474345412692,0.11450649038570265,0.08409190567003334
2,77,79,159,87,0.06422461421094398,0.1260642289014598,0.045243432329305236
2,78,119,26,1,0.050094394489113375,0.026854421530025884,0.0004331300890557863
2,79,225,176,214,0.2782029379144669,0.2339240424564601,0.2804894626683269
2,80,143,103,108,0.09379795680907829,0.07813972029173168,0.06197316228009365
2,81,25,206,186,0.10784746486202831,0.2207614359758092,0.2152822509867732
2,82,21,105,52,0.01943185704545568,0.04665430255263429,0.015288991659185448
2,83,130,192,226,0.1514571725765704,0.20047810386155998,0.32903531134223146
2,84,236,24,88,0.26224848997496036,0.13398467673355546,0.03642738169264342
2,85,122,190,142,0.11959423080100548,0.19653418998269748,0.11634617408889508
2,86,67,56,215,0.06357836970937938,0.03853016332036047,0.3004745094543701
2,87,212,145,15,0.21995544258291352,0.1798247818316466,0.005912043874568309
2,88,187,70,180,0.16520812886674036,0.09384777783629199,0.19142186707193576
2,89,45,238,98,0.12277084532527033,0.3204900166792011,0.06364805311039938
2,90,59,7,162,0.03530298376607803,0.018232276163607654,0.1566893258907527
2,91,173,174,116,0.1649634640765605,0.19104444655148536,0.0738523643387273
2,92,194,121,206,0.19329947355027316,0.13425950333531475,0.2620861879198348
2,93,85,207,24,0.098722726588892,0.2319224779693462,0.01582775645869556
2,94,108,86,78,0.051684154164367856,0.04794197322558491,0.031684496370340015
2,95,250,255,152,0.38843740914932323,0.4647123482981927,0.12900199578101662
2,96,148,41,35,0.08402221051087033,0.04635944020626812,0.00565321330739264
2,97,3,129,243,0.08799660586914834,0.09087886940749063,0.39712431951728383
2,98,6,94,134,0.029485483759514566,0.042543900275761666,0.10210240633248432
2,99,147,246,81,0.18806018089620827,0.3667556839961024,0.04767692982122967
2,100,253,32,234,0.3254604946581441,0.16661169008667825,0.34125589943884993
2,101,108,137,60,0.06707790096307635,0.09857169503412257,0.020748891950393967
2,102,82,16,106,0.03059726922800205,0.015998668294619715,0.06017096945910377
2,103,196,165,188,0.2091822348149464,0.19058781996596175,0.21100952458878036
2,104,169,113,7,0.12725771366983402,0.10361542195095373,0.0032673837169050124
2,105,60,216,207,0.1289026926732039,0.24565975101319007,0.2731738427053197
2,106,42,48,16,0.007732644981791113,0.010273736326433193,0.0016991791893949185
2,107,187,153,198,0.19090183784846237,0.1659828720297063,0.23987632467435072
2,108,210,78,125,0.20216479103539453,0.11664142191757415,0.0801068994934131
2,109,68,231,169,0.13362165038768736,0.2930328734385055,0.1737852856131661
2,110,125,98,251,0.11908139435636948,0.08073196994226507,0.4208195507903116
2,111,235,199,42,0.30345847088727745,0.3000803017064498,0.017060969844119107
2,112,133,31,144,0.07868230924275775,0.041801771773807145,0.1166242297481127
2,113,20,182,70,0.06325847076406357,0.16755351080996086,0.031891175610613234
2,114,30,17,200,0.04555842664702631,0.023667132107048006,0.25707585760442053
2,115,136,184,30,0.11861117403594867,0.19212209006241582,0.013313590240823712
2,116,229,111,164,0.2575637492054257,0.16086367038703073,0.1486972544302028
2,117,112,198,114,0.11334368474178214,0.21244898658285213,0.07522006058465018
2,118,73,64,37,0.021734985162639966,0.022361727029071247,0.007114731680095778
2,119,223,233,241,0.31515725183975185,0.35285807449533,0.3659007640663744
2,120,177,62,72,0.13116791214688148,0.07553293695775834,0.024404081152331714
2,121,40,150,158,0.0617122213351525,0.10899580756931171,0.14847004496907718
2,122,50,127,94,0.03809084348020903,0.07372800385277137,0.04967439130675439
2,123,167,214,136,0.18636149728767196,0.2751133021946782,0.10534677027145133
2,124,201,2,50,0.1759267187910812,0.08927706398418332,0.010652028496316572
2,125,95,168,228,0.11536272650640209,0.14718305766693934,0.3389822085983403
2,126,102,46,178,0.06392372603156792,0.03679862836130474,0.19275644094869648
2,127,239,135,100,0.28530315650019666,0.19719298148251727,0.04954835339048298
2,128,158,81,221,0.13695273404569425,0.08321214636351662,0.3131812330877955
2,129,8,248,9,0.12951655684156782,0.3660618563625774,0.02279963273608458
2,130,10,27,180,0.035624958240071995,0.0196504709338847,0.20153775120273595
2,131,159,179,100,0.14692491065161617,0.19245826748179617,0.056693681966971714
2,132,241,100,217,0.2948264414236887,0.17016032858585006,0.28754904137363013
2,133,104,205,15,0.1076185598282204,0.23105255672089445,0.01384242534042829
2,134,94,75,89,0.04117724275318125,0.036341632642022524,0.0426918612470815
2,135,200,225,143,0.24844346213866395,0.32648688127180203,0.11572093027789909
2,136,165,53,53,0.10983612053939448,0.06245075146702016,0.012790639563009307
2,137,48,156,227,0.09376798506616064,0.12293254992983141,0.33796161635633337
2,138,38,116,35,0.024625713010729404,0.05829580942324316,0.00891771170005423
2,139,175,220,245,0.22566952128188328,0.2834327680014824,0.38794314990130857
2,140,221,10,79,0.22319583710751975,0.11336779629686579,0.028575096162582612
2,141,72,163,153,0.07592540190443403,0.13285532511782952,0.1377701000008935
2,142,113,38,207,0.08221320755572949,0.04440051724858471,0.273821854639591
2,143,231,140,26,0.2650452470161331,0.19482896320240742,0.007071663169584974
2,144,137,91,163,0.09520221473481819,0.06984480705289453,0.15510707063120552
2,145,32,242,117,0.12843119157812682,0.33339030769501093,0.08460646896379749
2,146,18,85,251,0.08036772847282943,0.05662235699336782,0.4265215685312574
2,147,132,252,45,0.17789357698344802,0.38369631620764993,0.028870990674297787
2,148,233,44,151,0.25895436282308726,0.13484135236472777,0.12233454039602089
2,149,124,130,65,0.07777913314644021,0.09530429127548647,0.02313562460247286
