rep,id,r,g,b,x,y,z
1,4,242,14,183,0.279731822309383,0.142425424517955,0.186713255707736
1,5,101,163,110,0.07989323606923,0.135510551575845,0.066340741159821
1,6,92,34,56,0.030056224858112,0.017898410042618,0.014507212854809
1,7,202,139,237,0.213871288781281,0.154855943357095,0.349578692086896
1,8,164,93,84,0.11398808300206,0.081391029212064,0.035519411074103
1,9,51,244,130,0.132852743210995,0.333772864585413,0.098878902686866
1,10,36,29,67,0.007730917505577,0.005946713732309,0.0214544679965
1,11,178,180,147,0.175191679768413,0.199846542729485,0.11830530543932
1,12,220,100,46,0.220020962352135,0.137565069117529,0.009893369264468
1,13,75,202,248,0.134530979402456,0.203658765458972,0.395186946501165
1,14,115,76,174,0.072832287732232,0.050325819045778,0.177134188810869
1,15,229,229,120,0.303535573064178,0.357746932514942,0.077261678816337
1,16,139,50,194,0.098508592122309,0.054755297973427,0.227703479565301
1,17,29,155,21,0.042297536478097,0.113774192078807,0.008718291967819
1,18,17,60,154,0.027544697382355,0.022943371699894,0.136258249506681
1,19,134,149,76,0.095437160484519,0.124737775988084,0.031642937637244
1,20,232,66,246,0.265633789574927,0.140886911221712,0.375703215696953
1,21,126,235,32,0.150715207545949,0.320695327107045,0.021587672912865
1,22,71,109,118,0.041045178103852,0.056787050606619,0.074901815506877
1,23,208,196,160,0.2377770755826,0.252712770351147,0.14090197312206
1,24,191,19,27,0.150288648260703,0.07668261575711,0.002886444325288
1,25,41,186,203,0.097899489717941,0.170868220941127,0.256684955245087
1,26,63,83,12,0.020443733588438,0.031489803465627,0.002408873446029
1,27,169,250,218,0.230491021469761,0.361999311558226,0.289892778549947
1,28,198,44,96,0.166963655841633,0.088342547503317,0.04449654508495
1,29,81,133,182,0.071937065347482,0.088902937898339,0.198643766856057
1,30,104,4,223,0.081435931923845,0.041761459248969,0.319555338766979
1,31,254,169,55,0.332056847341306,0.25963962765723,0.017456592974984
1,32,144,125,140,0.104465967140214,0.098684209974121,0.106851219916264
1,33,7,212,90,0.091214251762295,0.242384382438303,0.052103564712363
1,34,2,11,40,0.001545318678387,0.001135523073257,0.00749666475212
1,35,151,162,254,0.160268848884897,0.152037390799363,0.414167867955129
1,36,249,117,69,0.300909061892806,0.187914791261129,0.021016096395615
1,37,112,219,146,0.13388189246963,0.261553488839343,0.121846098747262
1,38,86,90,196,0.066937445621082,0.053821973639332,0.236266682294407
1,39,192,243,19,0.241856900070242,0.378730969478265,0.020393865649386
1,40,173,37,168,0.133965971990179,0.070373594091037,0.160566983692356
1,41,56,141,126,0.051113439879613,0.093355133924613,0.087459581461121
1,42,46,101,189,0.053088614137944,0.054027658546865,0.218523233618584
1,43,183,204,105,0.194782098361078,0.256541277109996,0.061181960017082
1,44,213,28,210,0.215802083110251,0.11049846604324,0.266137166709519
1,45,64,178,4,0.065428685930367,0.16029853324721,0.009971964753052
1,46,121,52,82,0.056315163140795,0.035161053311527,0.033949860220706
1,47,239,157,132,0.287446827977477,0.219372696473223,0.087666357534546
1,48,129,74,62,0.065142073238304,0.047507534410203,0.018336497758844
1,49,24,226,232,0.14132561295881,0.267066357246409,0.342361362138233
